id,status,review_decision,reviewer_notes,displayTitle,summary,body,gift,shadow,integration,do,dont,lifeAreas,collectionHints,tags,intensity,planetA,aspect,planetB,voiceNeutral,source_file
sun-square-pluto,DRAFT,,,Powerful Or Controlling,You may feel life intensely and resist being shaped by anyone else's will. Power is a central lesson.,"Sun square Pluto describes a strong survival current inside identity. You may notice control, threat, secrecy, or hidden motives faster than other people do. This can make you perceptive and hard to intimidate, but it can also make ordinary vulnerability feel dangerous. You may push yourself to transform, prove strength, or stay in command when softness would be more honest. The gift is depth and resilience. The growth is using power to become more truthful, not more defended.","Resilience, focus, psychological insight, and the courage to face what others avoid.","Control, suspicion, power struggles, and the belief that vulnerability means losing authority.",Let strength include honesty. You do not have to dominate the room to be safe inside it.,Name what you are trying to control | Use intensity for repair and focus | Let trusted people see the unfinished part,Treat every challenge as a threat | Hold power by withholding truth | Confuse privacy with isolation,identity | power | growth,core-traits | shadow-work | personal-growth,control | resilience | transformation | will | truth,5,sun,square,pluto,true,data/insights/natal-aspects/sun-square-pluto.json
sun-square-saturn,DRAFT,,,Proven Or Pressured,"You may feel that confidence has to be earned. The result can be discipline, but also a private fear of not measuring up.","Sun square Saturn describes a person who learns identity through pressure, standards, and time. You may grow up feeling watched, corrected, or compared against a bar that keeps moving. This can make you serious about your work and careful with your authority, but it can also turn self-expression into a test you are always preparing for. The gift is earned confidence. The growth is letting effort support your life instead of making worth depend on constant proof.","Discipline, accountability, long-range focus, and the ability to build something durable from patient effort.","Fear of failure, harsh self-judgment, delayed confidence, and treating rest as something you have to deserve.","Let responsibility become a path to self-respect, not a verdict on your value. You are allowed to grow into authority without carrying every old standard forward.",Set standards that are clear and humane | Track evidence of growth | Let small wins count,Make perfection the price of visibility | Confuse caution with wisdom every time | Treat joy as a distraction from becoming serious,identity | work | growth,core-traits | career-patterns | personal-growth,discipline | authority | confidence | pressure | self-respect,4,sun,square,saturn,true,data/insights/natal-aspects/sun-square-saturn.json
sun-square-uranus,DRAFT,,,Visible Or Original,Identity press against freedom and disruption. This frictional pattern asks you to use confidence and originality with awareness.,"Identity press against freedom and disruption. This frictional pattern asks you to use confidence and originality with awareness. Difference for its own sake: eccentricity, instability, shocking people to no purpose. The friction makes the pattern noticeable, especially when pressure forces an adjustment. In practice, this can show up through identity, freedom and disruption, and the choices you make when ego defense or instability starts running the room.","The gift is confidence, originality, and a more conscious way to work with identity and freedom and disruption.","The shadow is ego defense, instability, and repeating the same pattern without noticing what it is trying to teach.",Let identity and freedom and disruption cooperate without making either one carry the whole story. Suited to independent or innovative work where you aren't boxed in.,Name how identity and freedom and disruption are both involved | Pause before choosing the most familiar reaction | Turn confidence and originality into one concrete choice,Let ego defense make the decision | Treat tension as proof that something is wrong | Ignore the needs of identity or freedom and disruption,identity | friends | growth,core-traits | personal-growth | shadow-work,sun | uranus | square | confidence | originality,4,sun,square,uranus,true,data/insights/natal-aspects/sun-square-uranus.json
sun-trine-jupiter,DRAFT,,,Visible Through Expansive,Identity flow with growth and belief. This fluid pattern asks you to use confidence and optimism with awareness.,"Identity flow with growth and belief. This fluid pattern asks you to use confidence and optimism with awareness. Genuine confidence and opportunity; doors open more readily. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through identity, growth and belief, and the choices you make when ego defense or overreach starts running the room.","The gift is confidence, optimism, and a more conscious way to work with identity and growth and belief.","The shadow is ego defense, overreach, and repeating the same pattern without noticing what it is trying to teach.","Let identity and growth and belief cooperate without making either one carry the whole story. Confidence and opportunity, with overextension as the standing risk.",Name how identity and growth and belief are both involved | Use the easy opening deliberately | Turn confidence and optimism into one concrete choice,Let ego defense make the decision | Take the talent for granted | Ignore the needs of identity or growth and belief,identity | growth,core-traits | personal-growth,sun | jupiter | trine | confidence | optimism,3,sun,trine,jupiter,true,data/insights/natal-aspects/sun-trine-jupiter.json
sun-trine-mars,DRAFT,,,Visible Through Driven,Identity flow with drive and anger. This fluid pattern asks you to use confidence and courage with awareness.,"Identity flow with drive and anger. This fluid pattern asks you to use confidence and courage with awareness. Action with little temper behind it. Things get done and the drive feels available rather than volatile. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through identity, drive and anger, and the choices you make when ego defense or reactivity starts running the room.","The gift is confidence, courage, and a more conscious way to work with identity and drive and anger.","The shadow is ego defense, reactivity, and repeating the same pattern without noticing what it is trying to teach.",Let identity and drive and anger cooperate without making either one carry the whole story. Initiative and drive; the cost is friction with authority and a tendency to force things.,Name how identity and drive and anger are both involved | Use the easy opening deliberately | Turn confidence and courage into one concrete choice,Let ego defense make the decision | Take the talent for granted | Ignore the needs of identity or drive and anger,identity | work | power,core-traits | career-patterns | personal-growth,sun | mars | trine | confidence | courage,3,sun,trine,mars,true,data/insights/natal-aspects/sun-trine-mars.json
sun-trine-moon,DRAFT,,,Visible Through Sensitive,Identity flow with emotional needs. This fluid pattern asks you to use confidence and emotional intelligence with awareness.,"Identity flow with emotional needs. This fluid pattern asks you to use confidence and emotional intelligence with awareness. Outer and inner self move easily together. Steady, consistent, at ease with oneself, though it can lack a charge of its own. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through identity, emotional needs, and the choices you make when ego defense or mood-driven reaction starts running the room.","The gift is confidence, emotional intelligence, and a more conscious way to work with identity and emotional needs.","The shadow is ego defense, mood-driven reaction, and repeating the same pattern without noticing what it is trying to teach.","Let identity and emotional needs cooperate without making either one carry the whole story. Self-direction reads as either steady and integrated, or as internal conflict that undercuts decisiveness.",Name how identity and emotional needs are both involved | Use the easy opening deliberately | Turn confidence and emotional intelligence into one concrete choice,Let ego defense make the decision | Take the talent for granted | Ignore the needs of identity or emotional needs,identity | emotions | home,core-traits | emotional-needs | personal-growth,sun | moon | trine | confidence | emotional-intelligence,3,sun,trine,moon,true,data/insights/natal-aspects/sun-trine-moon.json
sun-trine-neptune,DRAFT,,,Visible Through Inspired,Identity flow with imagination and longing. This fluid pattern asks you to use confidence and compassion with awareness.,"Identity flow with imagination and longing. This fluid pattern asks you to use confidence and compassion with awareness. Imaginative and compassionate; creative and charitable directions come naturally. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through identity, imagination and longing, and the choices you make when ego defense or confusion starts running the room.","The gift is confidence, compassion, and a more conscious way to work with identity and imagination and longing.","The shadow is ego defense, confusion, and repeating the same pattern without noticing what it is trying to teach.",Let identity and imagination and longing cooperate without making either one carry the whole story. Creative or service-oriented directions; guard against self-deception and being played.,Name how identity and imagination and longing are both involved | Use the easy opening deliberately | Turn confidence and compassion into one concrete choice,Let ego defense make the decision | Take the talent for granted | Ignore the needs of identity or imagination and longing,identity | spirituality | creativity,core-traits | personal-growth,sun | neptune | trine | confidence | compassion,3,sun,trine,neptune,true,data/insights/natal-aspects/sun-trine-neptune.json
sun-trine-pluto,DRAFT,,,Visible Through Intense,Identity flow with power and transformation. This fluid pattern asks you to use confidence and depth with awareness.,"Identity flow with power and transformation. This fluid pattern asks you to use confidence and depth with awareness. Strength and depth, well-controlled. A natural aptitude for investigation, healing, and transformation. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through identity, power and transformation, and the choices you make when ego defense or control starts running the room.","The gift is confidence, depth, and a more conscious way to work with identity and power and transformation.","The shadow is ego defense, control, and repeating the same pattern without noticing what it is trying to teach.",Let identity and power and transformation cooperate without making either one carry the whole story. Real influence; the intensity tends to polarize people.,Name how identity and power and transformation are both involved | Use the easy opening deliberately | Turn confidence and depth into one concrete choice,Let ego defense make the decision | Take the talent for granted | Ignore the needs of identity or power and transformation,identity | power | growth,core-traits | shadow-work | personal-growth,sun | pluto | trine | confidence | depth,3,sun,trine,pluto,true,data/insights/natal-aspects/sun-trine-pluto.json
sun-trine-saturn,DRAFT,,,Visible Through Steady,Identity flow with discipline and limits. This fluid pattern asks you to use confidence and maturity with awareness.,"Identity flow with discipline and limits. This fluid pattern asks you to use confidence and maturity with awareness. Practical, conservative, orderly. Benefits come grudgingly and mostly as stability rather than ease. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through identity, discipline and limits, and the choices you make when ego defense or fear starts running the room.","The gift is confidence, maturity, and a more conscious way to work with identity and discipline and limits.","The shadow is ego defense, fear, and repeating the same pattern without noticing what it is trying to teach.",Let identity and discipline and limits cooperate without making either one carry the whole story. Disciplined and reliable; the risk is self-limiting caution and joyless striving.,Name how identity and discipline and limits are both involved | Use the easy opening deliberately | Turn confidence and maturity into one concrete choice,Let ego defense make the decision | Take the talent for granted | Ignore the needs of identity or discipline and limits,identity | work,core-traits | career-patterns | personal-growth,sun | saturn | trine | confidence | maturity,3,sun,trine,saturn,true,data/insights/natal-aspects/sun-trine-saturn.json
sun-trine-uranus,DRAFT,,,Original Or Unpredictable,Your identity grows through difference. You may feel most alive when you are allowed to move in your own pattern.,"Sun trine Uranus describes a natural link between self-expression and originality. You may adapt quickly, think independently, and feel comfortable taking paths that do not need broad approval. Others may experience you as refreshing, inventive, or hard to categorize. The gift is freedom with confidence. The shadow is assuming that independence means you never need continuity, commitment, or feedback. The growth is letting your uniqueness become reliable enough to build with.","Originality, independence, adaptability, and the courage to express a future-facing self.","Restlessness, detachment, inconsistency, and dismissing ordinary commitments as limitations.","Let freedom become a practice, not only a reaction. Your difference has more impact when it can be trusted over time.",Follow the unusual idea and give it structure | Choose communities that respect independence | Let feedback sharpen the invention,Leave just because something becomes familiar | Treat consistency as proof of boredom | Use uniqueness to avoid intimacy,identity | friends | growth,core-traits | personal-growth | career-patterns,originality | freedom | innovation | community | self-expression,3,sun,trine,uranus,true,data/insights/natal-aspects/sun-trine-uranus.json
uranus-conjunction-neptune,DRAFT,,,Visionary Or Untethered,"Change and imagination merge here. You may carry a generational instinct for new ideals, new systems, and new myths.","Uranus conjunction Neptune describes a collective signature that can become personal when strongly placed. It links disruption with vision, technology with spirituality, and rebellion with longing for a different world. You may be sensitive to cultural shifts, digital possibility, alternative communities, or ideals that do not fit inherited categories. The gift is imaginative innovation. The shadow is drifting into vague rebellion or mistaking a dream of the future for the work of building one.","Vision, intuition for change, imaginative innovation, and sensitivity to emerging collective patterns.","Vague rebellion, escapist ideals, disorientation, and chasing the future without grounding it.","Give the vision a practice. The future becomes real through specific choices, skills, and communities.",Test the vision in a real system | Find communities that build what they imagine | Let intuition and technical skill work together,Confuse disruption with liberation | Float above practical consequences | Follow every signal as if it is a calling,spirituality | friends | growth,personal-growth | core-traits | career-patterns,vision | innovation | collective | future | ideals,3,uranus,conjunction,neptune,true,data/insights/natal-aspects/uranus-conjunction-neptune.json
uranus-conjunction-pluto,DRAFT,,,Original And Intense,Freedom and disruption merge power and transformation. This concentrated pattern asks you to use originality and depth with awareness.,"Freedom and disruption merge power and transformation. This concentrated pattern asks you to use originality and depth with awareness. Disruption meets power. Upheaval and radical transformation, often tied to social change; quick adaptation to new technology. These drives sit close together, so the pattern may feel natural, immediate, and hard to separate. In practice, this can show up through freedom and disruption, power and transformation, and the choices you make when instability or control starts running the room.","The gift is originality, depth, and a more conscious way to work with freedom and disruption and power and transformation.","The shadow is instability, control, and repeating the same pattern without noticing what it is trying to teach.","Let freedom and disruption and power and transformation cooperate without making either one carry the whole story. Transformative, disruptive, generational themes.",Name how freedom and disruption and power and transformation are both involved | Use the easy opening deliberately | Turn originality and depth into one concrete choice,Let instability make the decision | Assume what feels natural is automatically balanced | Ignore the needs of freedom and disruption or power and transformation,friends | growth | power,personal-growth | shadow-work,uranus | pluto | conjunction | originality | depth,5,uranus,conjunction,pluto,true,data/insights/natal-aspects/uranus-conjunction-pluto.json
uranus-opposition-neptune,DRAFT,,,Original Across Inspired,Freedom and disruption mirror imagination and longing. This polarized pattern asks you to use originality and compassion with awareness.,"Freedom and disruption mirror imagination and longing. This polarized pattern asks you to use originality and compassion with awareness. Idealism that destabilizes more than it builds. The two sides may appear through contrast, projection, or relationships until you learn to hold both directly. In practice, this can show up through freedom and disruption, imagination and longing, and the choices you make when instability or confusion starts running the room.","The gift is originality, compassion, and a more conscious way to work with freedom and disruption and imagination and longing.","The shadow is instability, confusion, and repeating the same pattern without noticing what it is trying to teach.",Let freedom and disruption and imagination and longing cooperate without making either one carry the whole story. Generational and visionary themes rather than a personal day-to-day read.,Name how freedom and disruption and imagination and longing are both involved | Pause before choosing the most familiar reaction | Turn originality and compassion into one concrete choice,Let instability make the decision | Treat tension as proof that something is wrong | Ignore the needs of freedom and disruption or imagination and longing,friends | growth | spirituality,personal-growth | shadow-work,uranus | neptune | opposition | originality | compassion,4,uranus,opposition,neptune,true,data/insights/natal-aspects/uranus-opposition-neptune.json
uranus-opposition-pluto,DRAFT,,,Original Across Intense,Freedom and disruption mirror power and transformation. This polarized pattern asks you to use originality and depth with awareness.,"Freedom and disruption mirror power and transformation. This polarized pattern asks you to use originality and depth with awareness. Destructive upheaval and the urge to overturn at speed. The two sides may appear through contrast, projection, or relationships until you learn to hold both directly. In practice, this can show up through freedom and disruption, power and transformation, and the choices you make when instability or control starts running the room.","The gift is originality, depth, and a more conscious way to work with freedom and disruption and power and transformation.","The shadow is instability, control, and repeating the same pattern without noticing what it is trying to teach.","Let freedom and disruption and power and transformation cooperate without making either one carry the whole story. Transformative, disruptive, generational themes.",Name how freedom and disruption and power and transformation are both involved | Pause before choosing the most familiar reaction | Turn originality and depth into one concrete choice,Let instability make the decision | Treat tension as proof that something is wrong | Ignore the needs of freedom and disruption or power and transformation,friends | growth | power,personal-growth | shadow-work,uranus | pluto | opposition | originality | depth,5,uranus,opposition,pluto,true,data/insights/natal-aspects/uranus-opposition-pluto.json
uranus-sextile-neptune,DRAFT,,,Original With Inspired,Freedom and disruption support imagination and longing. This cooperative pattern asks you to use originality and compassion with awareness.,"Freedom and disruption support imagination and longing. This cooperative pattern asks you to use originality and compassion with awareness. Visionary ideals expressed in livable ways. The connection is available when you choose to use it; it works best through deliberate practice. In practice, this can show up through freedom and disruption, imagination and longing, and the choices you make when instability or confusion starts running the room.","The gift is originality, compassion, and a more conscious way to work with freedom and disruption and imagination and longing.","The shadow is instability, confusion, and repeating the same pattern without noticing what it is trying to teach.",Let freedom and disruption and imagination and longing cooperate without making either one carry the whole story. Generational and visionary themes rather than a personal day-to-day read.,Name how freedom and disruption and imagination and longing are both involved | Use the easy opening deliberately | Turn originality and compassion into one concrete choice,Let instability make the decision | Take the talent for granted | Ignore the needs of freedom and disruption or imagination and longing,friends | growth | spirituality,personal-growth,uranus | neptune | sextile | originality | compassion,3,uranus,sextile,neptune,true,data/insights/natal-aspects/uranus-sextile-neptune.json
uranus-sextile-pluto,DRAFT,,,Original With Intense,Freedom and disruption support power and transformation. This cooperative pattern asks you to use originality and depth with awareness.,"Freedom and disruption support power and transformation. This cooperative pattern asks you to use originality and depth with awareness. Fast, effective adaptation to change. The connection is available when you choose to use it; it works best through deliberate practice. In practice, this can show up through freedom and disruption, power and transformation, and the choices you make when instability or control starts running the room.","The gift is originality, depth, and a more conscious way to work with freedom and disruption and power and transformation.","The shadow is instability, control, and repeating the same pattern without noticing what it is trying to teach.","Let freedom and disruption and power and transformation cooperate without making either one carry the whole story. Transformative, disruptive, generational themes.",Name how freedom and disruption and power and transformation are both involved | Use the easy opening deliberately | Turn originality and depth into one concrete choice,Let instability make the decision | Take the talent for granted | Ignore the needs of freedom and disruption or power and transformation,friends | growth | power,personal-growth | shadow-work,uranus | pluto | sextile | originality | depth,3,uranus,sextile,pluto,true,data/insights/natal-aspects/uranus-sextile-pluto.json
uranus-square-neptune,DRAFT,,,Original Or Inspired,Freedom and disruption press against imagination and longing. This frictional pattern asks you to use originality and compassion with awareness.,"Freedom and disruption press against imagination and longing. This frictional pattern asks you to use originality and compassion with awareness. Idealism that destabilizes more than it builds. The friction makes the pattern noticeable, especially when pressure forces an adjustment. In practice, this can show up through freedom and disruption, imagination and longing, and the choices you make when instability or confusion starts running the room.","The gift is originality, compassion, and a more conscious way to work with freedom and disruption and imagination and longing.","The shadow is instability, confusion, and repeating the same pattern without noticing what it is trying to teach.",Let freedom and disruption and imagination and longing cooperate without making either one carry the whole story. Generational and visionary themes rather than a personal day-to-day read.,Name how freedom and disruption and imagination and longing are both involved | Pause before choosing the most familiar reaction | Turn originality and compassion into one concrete choice,Let instability make the decision | Treat tension as proof that something is wrong | Ignore the needs of freedom and disruption or imagination and longing,friends | growth | spirituality,personal-growth | shadow-work,uranus | neptune | square | originality | compassion,4,uranus,square,neptune,true,data/insights/natal-aspects/uranus-square-neptune.json
uranus-square-pluto,DRAFT,,,Original Or Intense,Freedom and disruption press against power and transformation. This frictional pattern asks you to use originality and depth with awareness.,"Freedom and disruption press against power and transformation. This frictional pattern asks you to use originality and depth with awareness. Destructive upheaval and the urge to overturn at speed. The friction makes the pattern noticeable, especially when pressure forces an adjustment. In practice, this can show up through freedom and disruption, power and transformation, and the choices you make when instability or control starts running the room.","The gift is originality, depth, and a more conscious way to work with freedom and disruption and power and transformation.","The shadow is instability, control, and repeating the same pattern without noticing what it is trying to teach.","Let freedom and disruption and power and transformation cooperate without making either one carry the whole story. Transformative, disruptive, generational themes.",Name how freedom and disruption and power and transformation are both involved | Pause before choosing the most familiar reaction | Turn originality and depth into one concrete choice,Let instability make the decision | Treat tension as proof that something is wrong | Ignore the needs of freedom and disruption or power and transformation,friends | growth | power,personal-growth | shadow-work,uranus | pluto | square | originality | depth,5,uranus,square,pluto,true,data/insights/natal-aspects/uranus-square-pluto.json
uranus-trine-neptune,DRAFT,,,Original Through Inspired,Freedom and disruption flow with imagination and longing. This fluid pattern asks you to use originality and compassion with awareness.,"Freedom and disruption flow with imagination and longing. This fluid pattern asks you to use originality and compassion with awareness. Visionary ideals expressed in livable ways. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through freedom and disruption, imagination and longing, and the choices you make when instability or confusion starts running the room.","The gift is originality, compassion, and a more conscious way to work with freedom and disruption and imagination and longing.","The shadow is instability, confusion, and repeating the same pattern without noticing what it is trying to teach.",Let freedom and disruption and imagination and longing cooperate without making either one carry the whole story. Generational and visionary themes rather than a personal day-to-day read.,Name how freedom and disruption and imagination and longing are both involved | Use the easy opening deliberately | Turn originality and compassion into one concrete choice,Let instability make the decision | Take the talent for granted | Ignore the needs of freedom and disruption or imagination and longing,friends | growth | spirituality,personal-growth,uranus | neptune | trine | originality | compassion,3,uranus,trine,neptune,true,data/insights/natal-aspects/uranus-trine-neptune.json
uranus-trine-pluto,DRAFT,,,Original Through Intense,Freedom and disruption flow with power and transformation. This fluid pattern asks you to use originality and depth with awareness.,"Freedom and disruption flow with power and transformation. This fluid pattern asks you to use originality and depth with awareness. Fast, effective adaptation to change. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through freedom and disruption, power and transformation, and the choices you make when instability or control starts running the room.","The gift is originality, depth, and a more conscious way to work with freedom and disruption and power and transformation.","The shadow is instability, control, and repeating the same pattern without noticing what it is trying to teach.","Let freedom and disruption and power and transformation cooperate without making either one carry the whole story. Transformative, disruptive, generational themes.",Name how freedom and disruption and power and transformation are both involved | Use the easy opening deliberately | Turn originality and depth into one concrete choice,Let instability make the decision | Take the talent for granted | Ignore the needs of freedom and disruption or power and transformation,friends | growth | power,personal-growth | shadow-work,uranus | pluto | trine | originality | depth,3,uranus,trine,pluto,true,data/insights/natal-aspects/uranus-trine-pluto.json
venus-conjunction-jupiter,DRAFT,,,Magnetic And Expansive,Love and values merge growth and belief. This concentrated pattern asks you to use relational grace and optimism with awareness.,"Love and values merge growth and belief. This concentrated pattern asks you to use relational grace and optimism with awareness. Pleasure meets expansion. Gentleness, generosity, sensitivity, and a great deal of ease. These drives sit close together, so the pattern may feel natural, immediate, and hard to separate. In practice, this can show up through love and values, growth and belief, and the choices you make when approval seeking or overreach starts running the room.","The gift is relational grace, optimism, and a more conscious way to work with love and values and growth and belief.","The shadow is approval seeking, overreach, and repeating the same pattern without noticing what it is trying to teach.",Let love and values and growth and belief cooperate without making either one carry the whole story. Likable and fortunate; the missing ingredient is discipline.,Name how love and values and growth and belief are both involved | Use the easy opening deliberately | Turn relational grace and optimism into one concrete choice,Let approval seeking make the decision | Assume what feels natural is automatically balanced | Ignore the needs of love and values or growth and belief,love | money | creativity,love-patterns | personal-growth,venus | jupiter | conjunction | relational-grace | optimism,4,venus,conjunction,jupiter,true,data/insights/natal-aspects/venus-conjunction-jupiter.json
venus-conjunction-mars,DRAFT,,,Desiring Or Direct,"Attraction and pursuit live close together. When you want something, your body may know before your politeness catches up.","Venus conjunction Mars describes a strong link between pleasure, desire, style, and action. You may come across as magnetic, warm, creative, or openly interested in what excites you. Relationships can move quickly because wanting and acting are not far apart. The gift is aliveness: the ability to make affection active and desire honest. The growth is making sure chemistry has enough patience, consent, and discernment to become something worth keeping.","Charisma, creative heat, direct affection, and the courage to pursue what feels alive.","Impatience, mixed signals, competitiveness in love, or chasing intensity before checking compatibility.",Let desire be clear without letting it rush the whole story. Attraction becomes stronger when choice stays awake.,"Say what you want plainly | Give chemistry time to reveal character | Channel heat into art, movement, or honest affection",Confuse pursuit with proof of care | Use attraction to skip discernment | Turn every disagreement into a contest,love | sex | creativity,love-patterns | relationship-bonds | core-traits,desire | chemistry | charisma | pursuit | creativity,4,venus,conjunction,mars,true,data/insights/natal-aspects/venus-conjunction-mars.json
venus-conjunction-neptune,DRAFT,,,Magnetic And Inspired,Love and values merge imagination and longing. This concentrated pattern asks you to use relational grace and compassion with awareness.,"Love and values merge imagination and longing. This concentrated pattern asks you to use relational grace and compassion with awareness. Love and value meet imagination. Heightened artistic sensibility and romantic idealism. These drives sit close together, so the pattern may feel natural, immediate, and hard to separate. In practice, this can show up through love and values, imagination and longing, and the choices you make when approval seeking or confusion starts running the room.","The gift is relational grace, compassion, and a more conscious way to work with love and values and imagination and longing.","The shadow is approval seeking, confusion, and repeating the same pattern without noticing what it is trying to teach.",Let love and values and imagination and longing cooperate without making either one carry the whole story. Real artistic gifts; guard against unrealistic expectations of people and outcomes.,Name how love and values and imagination and longing are both involved | Use the easy opening deliberately | Turn relational grace and compassion into one concrete choice,Let approval seeking make the decision | Assume what feels natural is automatically balanced | Ignore the needs of love and values or imagination and longing,love | money | creativity,love-patterns | personal-growth,venus | neptune | conjunction | relational-grace | compassion,4,venus,conjunction,neptune,true,data/insights/natal-aspects/venus-conjunction-neptune.json
venus-conjunction-pluto,DRAFT,,,Magnetic And Intense,Love and values merge power and transformation. This concentrated pattern asks you to use relational grace and depth with awareness.,"Love and values merge power and transformation. This concentrated pattern asks you to use relational grace and depth with awareness. Love and value meet intensity. All-or-nothing attraction, deep desire, and a strong pull toward control in relationships. These drives sit close together, so the pattern may feel natural, immediate, and hard to separate. In practice, this can show up through love and values, power and transformation, and the choices you make when approval seeking or control starts running the room.","The gift is relational grace, depth, and a more conscious way to work with love and values and power and transformation.","The shadow is approval seeking, control, and repeating the same pattern without noticing what it is trying to teach.",Let love and values and power and transformation cooperate without making either one carry the whole story. Magnetic and persuasive; the intensity has to be moderated.,Name how love and values and power and transformation are both involved | Use the easy opening deliberately | Turn relational grace and depth into one concrete choice,Let approval seeking make the decision | Assume what feels natural is automatically balanced | Ignore the needs of love and values or power and transformation,love | money | creativity,love-patterns | shadow-work | personal-growth,venus | pluto | conjunction | relational-grace | depth,5,venus,conjunction,pluto,true,data/insights/natal-aspects/venus-conjunction-pluto.json
venus-conjunction-saturn,DRAFT,,,Magnetic And Steady,Love and values merge discipline and limits. This concentrated pattern asks you to use relational grace and maturity with awareness.,"Love and values merge discipline and limits. This concentrated pattern asks you to use relational grace and maturity with awareness. Affection and value meet limit. Loyalty, restraint in pleasure and love, and a strong sense of obligation. These drives sit close together, so the pattern may feel natural, immediate, and hard to separate. In practice, this can show up through love and values, discipline and limits, and the choices you make when approval seeking or fear starts running the room.","The gift is relational grace, maturity, and a more conscious way to work with love and values and discipline and limits.","The shadow is approval seeking, fear, and repeating the same pattern without noticing what it is trying to teach.",Let love and values and discipline and limits cooperate without making either one carry the whole story. Loyal and hardworking; the risk is joyless striving and a belief that reward must be suffered for.,Name how love and values and discipline and limits are both involved | Use the easy opening deliberately | Turn relational grace and maturity into one concrete choice,Let approval seeking make the decision | Assume what feels natural is automatically balanced | Ignore the needs of love and values or discipline and limits,love | money | creativity,love-patterns | career-patterns | personal-growth,venus | saturn | conjunction | relational-grace | maturity,4,venus,conjunction,saturn,true,data/insights/natal-aspects/venus-conjunction-saturn.json
venus-conjunction-uranus,DRAFT,,,Magnetic And Original,Love and values merge freedom and disruption. This concentrated pattern asks you to use relational grace and originality with awareness.,"Love and values merge freedom and disruption. This concentrated pattern asks you to use relational grace and originality with awareness. Connection and value meet disruption and freedom. Attraction runs electric, sudden, and unattached to convention. These drives sit close together, so the pattern may feel natural, immediate, and hard to separate. In practice, this can show up through love and values, freedom and disruption, and the choices you make when approval seeking or instability starts running the room.","The gift is relational grace, originality, and a more conscious way to work with love and values and freedom and disruption.","The shadow is approval seeking, instability, and repeating the same pattern without noticing what it is trying to teach.","Let love and values and freedom and disruption cooperate without making either one carry the whole story. Good for fresh, original creative and social moves; unreliable for steady commitments.",Name how love and values and freedom and disruption are both involved | Use the easy opening deliberately | Turn relational grace and originality into one concrete choice,Let approval seeking make the decision | Assume what feels natural is automatically balanced | Ignore the needs of love and values or freedom and disruption,love | money | creativity,love-patterns | personal-growth,venus | uranus | conjunction | relational-grace | originality,4,venus,conjunction,uranus,true,data/insights/natal-aspects/venus-conjunction-uranus.json
venus-opposition-jupiter,DRAFT,,,Magnetic Across Expansive,Love and values mirror growth and belief. This polarized pattern asks you to use relational grace and optimism with awareness.,"Love and values mirror growth and belief. This polarized pattern asks you to use relational grace and optimism with awareness. Play-before-work and indulgence undercut accomplishment. The two sides may appear through contrast, projection, or relationships until you learn to hold both directly. In practice, this can show up through love and values, growth and belief, and the choices you make when approval seeking or overreach starts running the room.","The gift is relational grace, optimism, and a more conscious way to work with love and values and growth and belief.","The shadow is approval seeking, overreach, and repeating the same pattern without noticing what it is trying to teach.",Let love and values and growth and belief cooperate without making either one carry the whole story. Likable and fortunate; the missing ingredient is discipline.,Name how love and values and growth and belief are both involved | Pause before choosing the most familiar reaction | Turn relational grace and optimism into one concrete choice,Let approval seeking make the decision | Treat tension as proof that something is wrong | Ignore the needs of love and values or growth and belief,love | money | creativity,love-patterns | personal-growth | shadow-work,venus | jupiter | opposition | relational-grace | optimism,4,venus,opposition,jupiter,true,data/insights/natal-aspects/venus-opposition-jupiter.json
venus-opposition-mars,DRAFT,,,Magnetic Across Driven,Love and values mirror drive and anger. This polarized pattern asks you to use relational grace and courage with awareness.,"Love and values mirror drive and anger. This polarized pattern asks you to use relational grace and courage with awareness. Bad timing in romance, indecision, and friction between wanting and acting. The two sides may appear through contrast, projection, or relationships until you learn to hold both directly. In practice, this can show up through love and values, drive and anger, and the choices you make when approval seeking or reactivity starts running the room.","The gift is relational grace, courage, and a more conscious way to work with love and values and drive and anger.","The shadow is approval seeking, reactivity, and repeating the same pattern without noticing what it is trying to teach.",Let love and values and drive and anger cooperate without making either one carry the whole story. Charm plus initiative; manage the push-pull between attraction and aggression.,Name how love and values and drive and anger are both involved | Pause before choosing the most familiar reaction | Turn relational grace and courage into one concrete choice,Let approval seeking make the decision | Treat tension as proof that something is wrong | Ignore the needs of love and values or drive and anger,love | money | creativity,love-patterns | career-patterns | shadow-work,venus | mars | opposition | relational-grace | courage,4,venus,opposition,mars,true,data/insights/natal-aspects/venus-opposition-mars.json
