surface,item_type,id,title,original_source_meaning,base_meaning_rewrite,observable_tendency,where_it_helps,where_it_can_become_difficult,closing_reflection,voice_notes,source_file
You,insights/natal-aspects,jupiter-sextile-saturn,Natal Jupiter Sextile Saturn,"displayTitle: Expansive With Steady summary: Growth and belief support discipline and limits. This cooperative pattern asks you to use optimism and maturity with awareness. body: Growth and belief support discipline and limits. This cooperative pattern asks you to use optimism and maturity with awareness. Ambition grounded by realism; you grow at a sustainable pace. The connection is available when you choose to use it; it works best through deliberate practice. In practice, this can show up through growth and belief, discipline and limits, and the choices you make when overreach or fear starts running the room. gift: The gift is optimism, maturity, and a more conscious way to work with growth and belief and discipline and limits. shadow: The shadow is overreach, fear, and repeating the same pattern without noticing what it is trying to teach. integration: Let growth and belief and discipline and limits cooperate without making either one carry the whole story. Balancing risk against prudence; unmanaged, it reads as inconsistency. do[0]: Name how growth and belief and discipline and limits are both involved do[1]: Use the easy opening deliberately do[2]: Turn optimism and maturity into one concrete choice dont[0]: Let overreach make the decision dont[1]: Take the talent for granted dont[2]: Ignore the needs of growth and belief or discipline and limits voiceNeutral: true","This aspect creates a opening between growth, belief, opportunity, and expansion and structure, limits, responsibility, time, and consequence.","Growth, belief, opportunity, and expansion and structure, limits, responsibility, time, and consequence may meet through opening, making the pattern more noticeable in ordinary choices.",It can help by making the relationship between these two needs more available to conscious use.,Coasting on the good idea without turning it into anything concrete.,The work is learning when this aspect is offering information and when it is running the pattern for you.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/insights/natal-aspects/jupiter-sextile-saturn.json
You,insights/natal-aspects,jupiter-sextile-uranus,Natal Jupiter Sextile Uranus,"displayTitle: Expansive With Original summary: Growth and belief support freedom and disruption. This cooperative pattern asks you to use optimism and originality with awareness. body: Growth and belief support freedom and disruption. This cooperative pattern asks you to use optimism and originality with awareness. Seen as forward-thinking and ahead of the curve; you get away with it. The connection is available when you choose to use it; it works best through deliberate practice. In practice, this can show up through growth and belief, freedom and disruption, and the choices you make when overreach or instability starts running the room. gift: The gift is optimism, originality, and a more conscious way to work with growth and belief and freedom and disruption. shadow: The shadow is overreach, instability, and repeating the same pattern without noticing what it is trying to teach. integration: Let growth and belief and freedom and disruption cooperate without making either one carry the whole story. Innovative thinking whose reception depends heavily on how it's framed. do[0]: Name how growth and belief and freedom and disruption are both involved do[1]: Use the easy opening deliberately do[2]: Turn optimism and originality into one concrete choice dont[0]: Let overreach make the decision dont[1]: Take the talent for granted dont[2]: Ignore the needs of growth and belief or freedom and disruption voiceNeutral: true","This aspect creates a opening between growth, belief, opportunity, and expansion and change, disruption, freedom, and originality.","Growth, belief, opportunity, and expansion and change, disruption, freedom, and originality may meet through opening, making the pattern more noticeable in ordinary choices.",It can help by making the relationship between these two needs more available to conscious use.,Coasting on the good idea without turning it into anything concrete.,The work is learning when this aspect is offering information and when it is running the pattern for you.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/insights/natal-aspects/jupiter-sextile-uranus.json
You,insights/natal-aspects,jupiter-square-neptune,Natal Jupiter Square Neptune,"displayTitle: Faithful Or Inflated summary: Your hope is large, and your imagination can make possibility feel close. Discernment keeps the vision from floating away. body: Jupiter square Neptune describes big faith, spiritual longing, and a powerful imagination for what life could become. You may be drawn toward ideals, art, mysticism, rescue, or stories that promise meaning beyond the ordinary. This can inspire generosity and vision, but it can also blur judgment, inflate expectations, or make disappointment harder when reality arrives. The gift is inspired belief. The growth is learning to test the dream without killing it. gift: Vision, compassion, spiritual openness, imagination, and the ability to inspire hope. shadow: Overidealism, escapism, vague promises, and believing the feeling before checking the foundation. integration: Give the dream a budget, a timeline, and honest witnesses. Faith becomes stronger when it can meet reality without collapsing. do[0]: Ground vision in one concrete commitment do[1]: Ask what the promise requires do[2]: Let inspiration be checked by trusted feedback dont[0]: Confuse longing with guidance dont[1]: Rescue people to prove the ideal dont[2]: Ignore practical limits because the story feels meaningful voiceNeutral: true","This aspect creates a friction between growth, belief, opportunity, and expansion and imagination, longing, vision, sensitivity, and uncertainty.","Growth, belief, opportunity, and expansion and imagination, longing, vision, sensitivity, and uncertainty may meet through friction, making the pattern more noticeable in ordinary choices.",It can help by making the relationship between these two needs more available to conscious use.,Forcing a decision just to end the discomfort.,The work is learning when this aspect is offering information and when it is running the pattern for you.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/insights/natal-aspects/jupiter-square-neptune.json
You,insights/natal-aspects,jupiter-square-pluto,Natal Jupiter Square Pluto,"displayTitle: Expansive Or Intense summary: Growth and belief press against power and transformation. This frictional pattern asks you to use optimism and depth with awareness. body: Growth and belief press against power and transformation. This frictional pattern asks you to use optimism and depth with awareness. Conviction hardens into zealotry or overreach. The friction makes the pattern noticeable, especially when pressure forces an adjustment. In practice, this can show up through growth and belief, power and transformation, and the choices you make when overreach or control starts running the room. gift: The gift is optimism, depth, and a more conscious way to work with growth and belief and power and transformation. shadow: The shadow is overreach, control, and repeating the same pattern without noticing what it is trying to teach. integration: Let growth and belief and power and transformation cooperate without making either one carry the whole story. Big, transformative ambition; the intensity can overshoot. do[0]: Name how growth and belief and power and transformation are both involved do[1]: Pause before choosing the most familiar reaction do[2]: Turn optimism and depth into one concrete choice dont[0]: Let overreach make the decision dont[1]: Treat tension as proof that something is wrong dont[2]: Ignore the needs of growth and belief or power and transformation voiceNeutral: true","This aspect creates a friction between growth, belief, opportunity, and expansion and depth, power, pressure, release, and transformation.","Growth, belief, opportunity, and expansion and depth, power, pressure, release, and transformation may meet through friction, making the pattern more noticeable in ordinary choices.",It can help by making the relationship between these two needs more available to conscious use.,Forcing a decision just to end the discomfort.,The work is learning when this aspect is offering information and when it is running the pattern for you.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/insights/natal-aspects/jupiter-square-pluto.json
You,insights/natal-aspects,jupiter-square-saturn,Natal Jupiter Square Saturn,"displayTitle: Growing Or Holding Back summary: Part of you wants expansion; another part wants proof, timing, and control. Progress may come through negotiating both. body: Jupiter square Saturn describes tension between faith and caution, increase and restraint, opportunity and responsibility. You may swing between big ambition and self-doubt, or feel that every opening comes with a test attached. This aspect can make growth more deliberate and durable when both sides are respected. The gift is mature expansion. The growth is not letting fear shrink the vision or optimism ignore the work. gift: Strategic growth, responsible ambition, patience, and the ability to turn vision into structure. shadow: Stop-start momentum, scarcity thinking, overcorrection, and mistrusting opportunity until it has nearly passed. integration: Give the dream a structure and the structure a reason to live. Expansion works best when it has a container. do[0]: Plan growth in measurable stages do[1]: Let caution refine the opportunity do[2]: Check whether delay is wisdom or fear dont[0]: Shrink the goal to avoid disappointment dont[1]: Ignore limits because hope feels urgent dont[2]: Treat every setback as a final answer voiceNeutral: true","This aspect creates a friction between growth, belief, opportunity, and expansion and structure, limits, responsibility, time, and consequence.","Growth, belief, opportunity, and expansion and structure, limits, responsibility, time, and consequence may meet through friction, making the pattern more noticeable in ordinary choices.",It can help by making the relationship between these two needs more available to conscious use.,Forcing a decision just to end the discomfort.,The work is learning when this aspect is offering information and when it is running the pattern for you.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/insights/natal-aspects/jupiter-square-saturn.json
You,insights/natal-aspects,jupiter-square-uranus,Natal Jupiter Square Uranus,"displayTitle: Expansive Or Original summary: Growth and belief press against freedom and disruption. This frictional pattern asks you to use optimism and originality with awareness. body: Growth and belief press against freedom and disruption. This frictional pattern asks you to use optimism and originality with awareness. Seen as eccentric or a crank, no matter the merit of the idea. The friction makes the pattern noticeable, especially when pressure forces an adjustment. In practice, this can show up through growth and belief, freedom and disruption, and the choices you make when overreach or instability starts running the room. gift: The gift is optimism, originality, and a more conscious way to work with growth and belief and freedom and disruption. shadow: The shadow is overreach, instability, and repeating the same pattern without noticing what it is trying to teach. integration: Let growth and belief and freedom and disruption cooperate without making either one carry the whole story. Innovative thinking whose reception depends heavily on how it's framed. do[0]: Name how growth and belief and freedom and disruption are both involved do[1]: Pause before choosing the most familiar reaction do[2]: Turn optimism and originality into one concrete choice dont[0]: Let overreach make the decision dont[1]: Treat tension as proof that something is wrong dont[2]: Ignore the needs of growth and belief or freedom and disruption voiceNeutral: true","This aspect creates a friction between growth, belief, opportunity, and expansion and change, disruption, freedom, and originality.","Growth, belief, opportunity, and expansion and change, disruption, freedom, and originality may meet through friction, making the pattern more noticeable in ordinary choices.",It can help by making the relationship between these two needs more available to conscious use.,Forcing a decision just to end the discomfort.,The work is learning when this aspect is offering information and when it is running the pattern for you.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/insights/natal-aspects/jupiter-square-uranus.json
You,insights/natal-aspects,jupiter-trine-neptune,Natal Jupiter Trine Neptune,"displayTitle: Expansive Through Inspired summary: Growth and belief flow with imagination and longing. This fluid pattern asks you to use optimism and compassion with awareness. body: Growth and belief flow with imagination and longing. This fluid pattern asks you to use optimism and compassion with awareness. Imaginative ideas that turn out to have practical application. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through growth and belief, imagination and longing, and the choices you make when overreach or confusion starts running the room. gift: The gift is optimism, compassion, and a more conscious way to work with growth and belief and imagination and longing. shadow: The shadow is overreach, confusion, and repeating the same pattern without noticing what it is trying to teach. integration: Let growth and belief and imagination and longing cooperate without making either one carry the whole story. Inspired vision; test it against logic before committing. do[0]: Name how growth and belief and imagination and longing are both involved do[1]: Use the easy opening deliberately do[2]: Turn optimism and compassion into one concrete choice dont[0]: Let overreach make the decision dont[1]: Take the talent for granted dont[2]: Ignore the needs of growth and belief or imagination and longing voiceNeutral: true","This aspect creates a flow between growth, belief, opportunity, and expansion and imagination, longing, vision, sensitivity, and uncertainty.","Growth, belief, opportunity, and expansion and imagination, longing, vision, sensitivity, and uncertainty may meet through flow, making the pattern more noticeable in ordinary choices.",It can help by making the relationship between these two needs more available to conscious use.,Letting the ease pass unused because nothing feels urgent.,The work is learning when this aspect is offering information and when it is running the pattern for you.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/insights/natal-aspects/jupiter-trine-neptune.json
You,insights/natal-aspects,jupiter-trine-pluto,Natal Jupiter Trine Pluto,"displayTitle: Expansive Through Intense summary: Growth and belief flow with power and transformation. This fluid pattern asks you to use optimism and depth with awareness. body: Growth and belief flow with power and transformation. This fluid pattern asks you to use optimism and depth with awareness. Transformative ambition pursued with focus. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through growth and belief, power and transformation, and the choices you make when overreach or control starts running the room. gift: The gift is optimism, depth, and a more conscious way to work with growth and belief and power and transformation. shadow: The shadow is overreach, control, and repeating the same pattern without noticing what it is trying to teach. integration: Let growth and belief and power and transformation cooperate without making either one carry the whole story. Big, transformative ambition; the intensity can overshoot. do[0]: Name how growth and belief and power and transformation are both involved do[1]: Use the easy opening deliberately do[2]: Turn optimism and depth into one concrete choice dont[0]: Let overreach make the decision dont[1]: Take the talent for granted dont[2]: Ignore the needs of growth and belief or power and transformation voiceNeutral: true","This aspect creates a flow between growth, belief, opportunity, and expansion and depth, power, pressure, release, and transformation.","Growth, belief, opportunity, and expansion and depth, power, pressure, release, and transformation may meet through flow, making the pattern more noticeable in ordinary choices.",It can help by making the relationship between these two needs more available to conscious use.,Letting the ease pass unused because nothing feels urgent.,The work is learning when this aspect is offering information and when it is running the pattern for you.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/insights/natal-aspects/jupiter-trine-pluto.json
You,insights/natal-aspects,jupiter-trine-saturn,Natal Jupiter Trine Saturn,"displayTitle: Expansive Through Steady summary: Growth and belief flow with discipline and limits. This fluid pattern asks you to use optimism and maturity with awareness. body: Growth and belief flow with discipline and limits. This fluid pattern asks you to use optimism and maturity with awareness. Ambition grounded by realism; you grow at a sustainable pace. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through growth and belief, discipline and limits, and the choices you make when overreach or fear starts running the room. gift: The gift is optimism, maturity, and a more conscious way to work with growth and belief and discipline and limits. shadow: The shadow is overreach, fear, and repeating the same pattern without noticing what it is trying to teach. integration: Let growth and belief and discipline and limits cooperate without making either one carry the whole story. Balancing risk against prudence; unmanaged, it reads as inconsistency. do[0]: Name how growth and belief and discipline and limits are both involved do[1]: Use the easy opening deliberately do[2]: Turn optimism and maturity into one concrete choice dont[0]: Let overreach make the decision dont[1]: Take the talent for granted dont[2]: Ignore the needs of growth and belief or discipline and limits voiceNeutral: true","This aspect creates a flow between growth, belief, opportunity, and expansion and structure, limits, responsibility, time, and consequence.","Growth, belief, opportunity, and expansion and structure, limits, responsibility, time, and consequence may meet through flow, making the pattern more noticeable in ordinary choices.",It can help by making the relationship between these two needs more available to conscious use.,Letting the ease pass unused because nothing feels urgent.,The work is learning when this aspect is offering information and when it is running the pattern for you.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/insights/natal-aspects/jupiter-trine-saturn.json
You,insights/natal-aspects,jupiter-trine-uranus,Natal Jupiter Trine Uranus,"displayTitle: Expansive Through Original summary: Growth and belief flow with freedom and disruption. This fluid pattern asks you to use optimism and originality with awareness. body: Growth and belief flow with freedom and disruption. This fluid pattern asks you to use optimism and originality with awareness. Seen as forward-thinking and ahead of the curve; you get away with it. The pattern can flow easily, which is useful when it is conscious and easy to take for granted when it is not. In practice, this can show up through growth and belief, freedom and disruption, and the choices you make when overreach or instability starts running the room. gift: The gift is optimism, originality, and a more conscious way to work with growth and belief and freedom and disruption. shadow: The shadow is overreach, instability, and repeating the same pattern without noticing what it is trying to teach. integration: Let growth and belief and freedom and disruption cooperate without making either one carry the whole story. Innovative thinking whose reception depends heavily on how it's framed. do[0]: Name how growth and belief and freedom and disruption are both involved do[1]: Use the easy opening deliberately do[2]: Turn optimism and originality into one concrete choice dont[0]: Let overreach make the decision dont[1]: Take the talent for granted dont[2]: Ignore the needs of growth and belief or freedom and disruption voiceNeutral: true","This aspect creates a flow between growth, belief, opportunity, and expansion and change, disruption, freedom, and originality.","Growth, belief, opportunity, and expansion and change, disruption, freedom, and originality may meet through flow, making the pattern more noticeable in ordinary choices.",It can help by making the relationship between these two needs more available to conscious use.,Letting the ease pass unused because nothing feels urgent.,The work is learning when this aspect is offering information and when it is running the pattern for you.,"Describe tendencies, not fixed identity. Keep astrology traceable. Avoid prediction.",packages/astro-knowledge/data/insights/natal-aspects/jupiter-trine-uranus.json
