surface,item_type,id,title,original_source_meaning,base_meaning_rewrite,observable_current_activation,pressure_point,best_move,reader_facing_summary,voice_notes,source_file
You,transits/natal,sun_mercury_opposition,Transiting Sun Opposition Natal Mercury,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of language, information, decisions, and nervous energy through a polarity aspect.","This may temporarily bring language, information, decisions, and nervous energy into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Turning tension into a standoff instead of a clearer understanding.,Choose the one place your attention matters most.,"Something connected to language, information, decisions, and nervous energy may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_mercury_opposition.json
You,transits/natal,sun_mercury_sextile,Transiting Sun Sextile Natal Mercury,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of language, information, decisions, and nervous energy through a opening aspect.","This may temporarily bring language, information, decisions, and nervous energy into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Coasting on the good idea without turning it into anything concrete.,Choose the one place your attention matters most.,"Something connected to language, information, decisions, and nervous energy may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_mercury_sextile.json
You,transits/natal,sun_mercury_square,Transiting Sun Square Natal Mercury,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of language, information, decisions, and nervous energy through a friction aspect.","This may temporarily bring language, information, decisions, and nervous energy into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Forcing a decision just to end the discomfort.,Choose the one place your attention matters most.,"Something connected to language, information, decisions, and nervous energy may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_mercury_square.json
You,transits/natal,sun_mercury_trine,Transiting Sun Trine Natal Mercury,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of language, information, decisions, and nervous energy through a flow aspect.","This may temporarily bring language, information, decisions, and nervous energy into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Letting the ease pass unused because nothing feels urgent.,Choose the one place your attention matters most.,"Something connected to language, information, decisions, and nervous energy may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_mercury_trine.json
You,transits/natal,sun_moon_conjunction,Transiting Sun Conjunction Natal Moon,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of emotion, instinct, needs, and daily rhythm through a fusion aspect.","This may temporarily bring emotion, instinct, needs, and daily rhythm into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Acting from the intensity before identifying the separate parts.,Choose the one place your attention matters most.,"Something connected to emotion, instinct, needs, and daily rhythm may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_moon_conjunction.json
You,transits/natal,sun_moon_opposition,Transiting Sun Opposition Natal Moon,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of emotion, instinct, needs, and daily rhythm through a polarity aspect.","This may temporarily bring emotion, instinct, needs, and daily rhythm into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Turning tension into a standoff instead of a clearer understanding.,Choose the one place your attention matters most.,"Something connected to emotion, instinct, needs, and daily rhythm may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_moon_opposition.json
You,transits/natal,sun_moon_sextile,Transiting Sun Sextile Natal Moon,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of emotion, instinct, needs, and daily rhythm through a opening aspect.","This may temporarily bring emotion, instinct, needs, and daily rhythm into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Coasting on the good idea without turning it into anything concrete.,Choose the one place your attention matters most.,"Something connected to emotion, instinct, needs, and daily rhythm may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_moon_sextile.json
You,transits/natal,sun_moon_square,Transiting Sun Square Natal Moon,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of emotion, instinct, needs, and daily rhythm through a friction aspect.","This may temporarily bring emotion, instinct, needs, and daily rhythm into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Forcing a decision just to end the discomfort.,Choose the one place your attention matters most.,"Something connected to emotion, instinct, needs, and daily rhythm may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_moon_square.json
You,transits/natal,sun_moon_trine,Transiting Sun Trine Natal Moon,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of emotion, instinct, needs, and daily rhythm through a flow aspect.","This may temporarily bring emotion, instinct, needs, and daily rhythm into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Letting the ease pass unused because nothing feels urgent.,Choose the one place your attention matters most.,"Something connected to emotion, instinct, needs, and daily rhythm may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_moon_trine.json
You,transits/natal,sun_neptune_conjunction,Transiting Sun Conjunction Natal Neptune,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of imagination, longing, vision, sensitivity, and uncertainty through a fusion aspect.","This may temporarily bring imagination, longing, vision, sensitivity, and uncertainty into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Acting from the intensity before identifying the separate parts.,Choose the one place your attention matters most.,"Something connected to imagination, longing, vision, sensitivity, and uncertainty may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_neptune_conjunction.json
You,transits/natal,sun_neptune_opposition,Transiting Sun Opposition Natal Neptune,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of imagination, longing, vision, sensitivity, and uncertainty through a polarity aspect.","This may temporarily bring imagination, longing, vision, sensitivity, and uncertainty into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Turning tension into a standoff instead of a clearer understanding.,Choose the one place your attention matters most.,"Something connected to imagination, longing, vision, sensitivity, and uncertainty may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_neptune_opposition.json
You,transits/natal,sun_neptune_sextile,Transiting Sun Sextile Natal Neptune,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of imagination, longing, vision, sensitivity, and uncertainty through a opening aspect.","This may temporarily bring imagination, longing, vision, sensitivity, and uncertainty into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Coasting on the good idea without turning it into anything concrete.,Choose the one place your attention matters most.,"Something connected to imagination, longing, vision, sensitivity, and uncertainty may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_neptune_sextile.json
You,transits/natal,sun_neptune_square,Transiting Sun Square Natal Neptune,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of imagination, longing, vision, sensitivity, and uncertainty through a friction aspect.","This may temporarily bring imagination, longing, vision, sensitivity, and uncertainty into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Forcing a decision just to end the discomfort.,Choose the one place your attention matters most.,"Something connected to imagination, longing, vision, sensitivity, and uncertainty may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_neptune_square.json
You,transits/natal,sun_neptune_trine,Transiting Sun Trine Natal Neptune,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of imagination, longing, vision, sensitivity, and uncertainty through a flow aspect.","This may temporarily bring imagination, longing, vision, sensitivity, and uncertainty into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Letting the ease pass unused because nothing feels urgent.,Choose the one place your attention matters most.,"Something connected to imagination, longing, vision, sensitivity, and uncertainty may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_neptune_trine.json
You,transits/natal,sun_pluto_conjunction,Transiting Sun Conjunction Natal Pluto,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of depth, power, pressure, release, and transformation through a fusion aspect.","This may temporarily bring depth, power, pressure, release, and transformation into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Acting from the intensity before identifying the separate parts.,Choose the one place your attention matters most.,"Something connected to depth, power, pressure, release, and transformation may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_pluto_conjunction.json
You,transits/natal,sun_pluto_opposition,Transiting Sun Opposition Natal Pluto,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of depth, power, pressure, release, and transformation through a polarity aspect.","This may temporarily bring depth, power, pressure, release, and transformation into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Turning tension into a standoff instead of a clearer understanding.,Choose the one place your attention matters most.,"Something connected to depth, power, pressure, release, and transformation may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_pluto_opposition.json
You,transits/natal,sun_pluto_sextile,Transiting Sun Sextile Natal Pluto,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of depth, power, pressure, release, and transformation through a opening aspect.","This may temporarily bring depth, power, pressure, release, and transformation into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Coasting on the good idea without turning it into anything concrete.,Choose the one place your attention matters most.,"Something connected to depth, power, pressure, release, and transformation may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_pluto_sextile.json
You,transits/natal,sun_pluto_square,Transiting Sun Square Natal Pluto,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of depth, power, pressure, release, and transformation through a friction aspect.","This may temporarily bring depth, power, pressure, release, and transformation into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Forcing a decision just to end the discomfort.,Choose the one place your attention matters most.,"Something connected to depth, power, pressure, release, and transformation may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_pluto_square.json
You,transits/natal,sun_pluto_trine,Transiting Sun Trine Natal Pluto,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of depth, power, pressure, release, and transformation through a flow aspect.","This may temporarily bring depth, power, pressure, release, and transformation into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Letting the ease pass unused because nothing feels urgent.,Choose the one place your attention matters most.,"Something connected to depth, power, pressure, release, and transformation may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_pluto_trine.json
You,transits/natal,sun_saturn_conjunction,Transiting Sun Conjunction Natal Saturn,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of structure, limits, responsibility, time, and consequence through a fusion aspect.","This may temporarily bring structure, limits, responsibility, time, and consequence into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Acting from the intensity before identifying the separate parts.,Choose the one place your attention matters most.,"Something connected to structure, limits, responsibility, time, and consequence may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_saturn_conjunction.json
You,transits/natal,sun_saturn_opposition,Transiting Sun Opposition Natal Saturn,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of structure, limits, responsibility, time, and consequence through a polarity aspect.","This may temporarily bring structure, limits, responsibility, time, and consequence into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Turning tension into a standoff instead of a clearer understanding.,Choose the one place your attention matters most.,"Something connected to structure, limits, responsibility, time, and consequence may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_saturn_opposition.json
You,transits/natal,sun_saturn_sextile,Transiting Sun Sextile Natal Saturn,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of structure, limits, responsibility, time, and consequence through a opening aspect.","This may temporarily bring structure, limits, responsibility, time, and consequence into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Coasting on the good idea without turning it into anything concrete.,Choose the one place your attention matters most.,"Something connected to structure, limits, responsibility, time, and consequence may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_saturn_sextile.json
You,transits/natal,sun_saturn_square,Transiting Sun Square Natal Saturn,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of structure, limits, responsibility, time, and consequence through a friction aspect.","This may temporarily bring structure, limits, responsibility, time, and consequence into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Forcing a decision just to end the discomfort.,Choose the one place your attention matters most.,"Something connected to structure, limits, responsibility, time, and consequence may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_saturn_square.json
You,transits/natal,sun_saturn_trine,Transiting Sun Trine Natal Saturn,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of structure, limits, responsibility, time, and consequence through a flow aspect.","This may temporarily bring structure, limits, responsibility, time, and consequence into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Letting the ease pass unused because nothing feels urgent.,Choose the one place your attention matters most.,"Something connected to structure, limits, responsibility, time, and consequence may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_saturn_trine.json
You,transits/natal,sun_sun_conjunction,Transiting Sun Conjunction Natal Sun,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of attention, vitality, visibility, and confidence through a fusion aspect.","This may temporarily bring attention, vitality, visibility, and confidence into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Acting from the intensity before identifying the separate parts.,Choose the one place your attention matters most.,"Something connected to attention, vitality, visibility, and confidence may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_sun_conjunction.json
You,transits/natal,sun_sun_opposition,Transiting Sun Opposition Natal Sun,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of attention, vitality, visibility, and confidence through a polarity aspect.","This may temporarily bring attention, vitality, visibility, and confidence into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Turning tension into a standoff instead of a clearer understanding.,Choose the one place your attention matters most.,"Something connected to attention, vitality, visibility, and confidence may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_sun_opposition.json
You,transits/natal,sun_sun_sextile,Transiting Sun Sextile Natal Sun,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of attention, vitality, visibility, and confidence through a opening aspect.","This may temporarily bring attention, vitality, visibility, and confidence into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Coasting on the good idea without turning it into anything concrete.,Choose the one place your attention matters most.,"Something connected to attention, vitality, visibility, and confidence may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_sun_sextile.json
You,transits/natal,sun_sun_square,Transiting Sun Square Natal Sun,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of attention, vitality, visibility, and confidence through a friction aspect.","This may temporarily bring attention, vitality, visibility, and confidence into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Forcing a decision just to end the discomfort.,Choose the one place your attention matters most.,"Something connected to attention, vitality, visibility, and confidence may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_sun_square.json
You,transits/natal,sun_sun_trine,Transiting Sun Trine Natal Sun,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of attention, vitality, visibility, and confidence through a flow aspect.","This may temporarily bring attention, vitality, visibility, and confidence into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Letting the ease pass unused because nothing feels urgent.,Choose the one place your attention matters most.,"Something connected to attention, vitality, visibility, and confidence may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_sun_trine.json
You,transits/natal,sun_uranus_conjunction,Transiting Sun Conjunction Natal Uranus,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of change, disruption, freedom, and originality through a fusion aspect.","This may temporarily bring change, disruption, freedom, and originality into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Acting from the intensity before identifying the separate parts.,Choose the one place your attention matters most.,"Something connected to change, disruption, freedom, and originality may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_uranus_conjunction.json
You,transits/natal,sun_uranus_opposition,Transiting Sun Opposition Natal Uranus,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of change, disruption, freedom, and originality through a polarity aspect.","This may temporarily bring change, disruption, freedom, and originality into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Turning tension into a standoff instead of a clearer understanding.,Choose the one place your attention matters most.,"Something connected to change, disruption, freedom, and originality may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_uranus_opposition.json
You,transits/natal,sun_uranus_sextile,Transiting Sun Sextile Natal Uranus,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of change, disruption, freedom, and originality through a opening aspect.","This may temporarily bring change, disruption, freedom, and originality into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Coasting on the good idea without turning it into anything concrete.,Choose the one place your attention matters most.,"Something connected to change, disruption, freedom, and originality may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_uranus_sextile.json
You,transits/natal,sun_uranus_square,Transiting Sun Square Natal Uranus,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of change, disruption, freedom, and originality through a friction aspect.","This may temporarily bring change, disruption, freedom, and originality into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Forcing a decision just to end the discomfort.,Choose the one place your attention matters most.,"Something connected to change, disruption, freedom, and originality may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_uranus_square.json
You,transits/natal,sun_uranus_trine,Transiting Sun Trine Natal Uranus,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of change, disruption, freedom, and originality through a flow aspect.","This may temporarily bring change, disruption, freedom, and originality into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Letting the ease pass unused because nothing feels urgent.,Choose the one place your attention matters most.,"Something connected to change, disruption, freedom, and originality may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_uranus_trine.json
You,transits/natal,sun_venus_conjunction,Transiting Sun Conjunction Natal Venus,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of connection, value, pleasure, attraction, and ease through a fusion aspect.","This may temporarily bring connection, value, pleasure, attraction, and ease into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Acting from the intensity before identifying the separate parts.,Choose the one place your attention matters most.,"Something connected to connection, value, pleasure, attraction, and ease may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_venus_conjunction.json
You,transits/natal,sun_venus_opposition,Transiting Sun Opposition Natal Venus,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of connection, value, pleasure, attraction, and ease through a polarity aspect.","This may temporarily bring connection, value, pleasure, attraction, and ease into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Turning tension into a standoff instead of a clearer understanding.,Choose the one place your attention matters most.,"Something connected to connection, value, pleasure, attraction, and ease may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_venus_opposition.json
You,transits/natal,sun_venus_sextile,Transiting Sun Sextile Natal Venus,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of connection, value, pleasure, attraction, and ease through a opening aspect.","This may temporarily bring connection, value, pleasure, attraction, and ease into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Coasting on the good idea without turning it into anything concrete.,Choose the one place your attention matters most.,"Something connected to connection, value, pleasure, attraction, and ease may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_venus_sextile.json
You,transits/natal,sun_venus_square,Transiting Sun Square Natal Venus,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of connection, value, pleasure, attraction, and ease through a friction aspect.","This may temporarily bring connection, value, pleasure, attraction, and ease into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Forcing a decision just to end the discomfort.,Choose the one place your attention matters most.,"Something connected to connection, value, pleasure, attraction, and ease may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_venus_square.json
You,transits/natal,sun_venus_trine,Transiting Sun Trine Natal Venus,voiceNeutral: true,"A current movement of attention, vitality, visibility, and confidence contacts the natal pattern of connection, value, pleasure, attraction, and ease through a flow aspect.","This may temporarily bring connection, value, pleasure, attraction, and ease into focus through events, conversations, moods, decisions, or timing connected to attention, vitality, visibility, and confidence.",Letting the ease pass unused because nothing feels urgent.,Choose the one place your attention matters most.,"Something connected to connection, value, pleasure, attraction, and ease may be easier to notice now because attention, vitality, visibility, and confidence is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/sun_venus_trine.json
You,transits/natal,uranus_ascendant_conjunction,Transiting Uranus Conjunction Natal Ascendant,voiceNeutral: true,"A current movement of change, disruption, freedom, and originality contacts the natal pattern of self-presentation, body, identity, and first response through a fusion aspect.","This may temporarily bring self-presentation, body, identity, and first response into focus through events, conversations, moods, decisions, or timing connected to change, disruption, freedom, and originality.",Acting from the intensity before identifying the separate parts.,Pause before treating disruption as direction.,"Something connected to self-presentation, body, identity, and first response may be easier to notice now because change, disruption, freedom, and originality is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/uranus_ascendant_conjunction.json
You,transits/natal,uranus_ascendant_opposition,Transiting Uranus Opposition Natal Ascendant,voiceNeutral: true,"A current movement of change, disruption, freedom, and originality contacts the natal pattern of self-presentation, body, identity, and first response through a polarity aspect.","This may temporarily bring self-presentation, body, identity, and first response into focus through events, conversations, moods, decisions, or timing connected to change, disruption, freedom, and originality.",Turning tension into a standoff instead of a clearer understanding.,Pause before treating disruption as direction.,"Something connected to self-presentation, body, identity, and first response may be easier to notice now because change, disruption, freedom, and originality is pressing on it. Treat this as timing, not fate.","Current sky to natal chart: timing signal, not fate. Explain what part of their chart is being temporarily activated.",packages/astro-knowledge/data/transits/natal/uranus_ascendant_opposition.json
